vve;woningen;postcode;huisnummer;wijk;stadsdeel;lat;lon;aantal_postcodes
Vereniging Van Eigenaars Complex Woningen Mythos Aan De Calliopestraat Te 'S-Gravenhage;18;2511GE;7;Centrum;Centrum;52.080099670388215;4.31863193907658;2
Vereniging Van Eigenaars Mollenberch Boekhorststraat;18;2512DK;331;Centrum;Centrum;52.073295307775645;4.311049532893046;3
Vereniging Van Eigenaars De Waterspin Te 'S-Gravenhage;18;2512ET;46;Centrum;Centrum;52.07287347991373;4.304051430769532;2
Vereniging Van Eigenaars Jonckbloetplein 9 T/M 24 En De Genestetlaan 122 T/M 136 (Even) Te 'S-Gravenhage;18;2523AR;10;Laakkwartier en Spoorwijk;Laak;52.059025773305535;4.3218495215499;2
Vereniging Van Eigenaars Van Zeggelenlaan 341 Tot En Met 351 (Oneven Nummers)En Ledeganckplein 43 Tot En Met 54 (Even En Oneven Nummers)Te S Gravenhage;18;2524CT;43;Laakkwartier en Spoorwijk;Laak;52.05319304510737;4.318031123419879;2
Vereniging Van Eigenaars De Rade 8 Tot En Met 54(Even Nummers) Te Den Haag;18;2544JH;20;Bouwlust/Vrederust;Escamp;52.04690469731879;4.259517619439254;1
"""Vereniging Van Eigenaars Van Woonappartementen Hengelolaan 174,176 En 178 Te 'S-Gravenhage""";18;2545JT;174;Morgenstond;Escamp;52.05010792819126;4.275168903516886;1
"""Vereniging van eigenaars Ganzenplantsoen 1 tot en met 13, Weidevogellaan 46 tot en met 58 en Graspieperlaan 2 tot en met 6 te s-Gravenhage"".";18;2496HL;46;Ypenburg;Leidschenveen-Ypenburg;52.05032093339007;4.381675875517607;3
Vereniging Van Eigenaars Blois Van Treslongstraat 40, Ruychaverstraat 4 T/M 40 Te 'S-Gravenhage;18;2581VS;6;Geuzen- en Statenkwartier;Scheveningen;52.08961514132267;4.269636030105975;1
Vereniging Van Eigenaren Doorwerthstraat 1 T/M 37 (Oneven Nrs.) Te S Gravenhage;18;2573AW;3;Rustenburg en Oostbroek;Escamp;52.065339946728464;4.280844732169515;1
Vereniging van Eigenaars Soestdijksekade 485/519 (oneven) te 's-Gravenhage;18;2574BD;485;Leyenburg;Escamp;52.06163388973403;4.275377583129746;2
Vereniging Van Eigenaars Harmelenstraat 60 tot en met 94 te 's-Gravenhage;18;2546EE;60;Leyenburg;Escamp;52.05797693048662;4.270865303512744;1
VVE van gebouw IJsselsteinstraat 29 tot en met 39, 43 tot en met 53 en 57 tot en met 67 ( oneven nummers ) te 's-Gravenhage;18;2546XC;29;Leyenburg;Escamp;52.060827901520696;4.275012106150942;1
Vereniging Van Eigenaren Leyweg 1034/1076,Wapserveenstr. 242,Tubbergenstraat 131 'S-Gravenhage;18;2545GX;1034;Morgenstond;Escamp;52.048177349824;4.277356154543448;1
Vereniging van Eigenaars Leyweg 1078 tot en met 1128 (even nummers) en Tubbergenstraat 134 te 's-Gravenhage;18;2545GZ;1078;Morgenstond;Escamp;52.047692636989936;4.277948634670253;1
Vereniging Van Eigenaars Joan Maetsuykerstraat113/147 Te 'S-Gravenhage;18;2593ZG;123;Bezuidenhout;Haagse Hout;52.08673277668744;4.339764021683467;2
Vereniging van Eigenaars Stuyvesantstraat 297 tot en met 331 (oneven) te 's-Gravenhage;18;2593GJ;297;Bezuidenhout;Haagse Hout;52.087616893403485;4.343935700044522;2
Vereniging Van Eigenaren Stuyvesantstraat 122 T/M 156 (Even) Te 'S-Gravenhage;18;2593GR;132;Bezuidenhout;Haagse Hout;52.08581190476452;4.343331806823355;2
Vereniging Van Eigenaren Carel Reinierszkade 233 T/M 267(Oneven)Te 'S-Gravenhage;18;2593HR;233;Bezuidenhout;Haagse Hout;52.085659846083864;4.348935185021952;1
Vereniging Van Eigenaren Flatgebouw Loudonstraat 20 Tot En Met  54 (Even Nrs.) Te 'S-Gravenhage;18;2593RX;20;Bezuidenhout;Haagse Hout;52.08549029880785;4.344618231069629;1
Vereniging Van Eigenaren Leyweg 988/1032 Te 'S-Gravenhage;18;2545GW;990;Morgenstond;Escamp;52.048686671127825;4.27674175120577;1
Vereniging Van Eigenaren Leyweg 856 T/M 908 Te 'S-Gravenhage;18;2545GT;876;Morgenstond;Escamp;52.050867606339885;4.273993555423127;2
Vereniging van Eigenaars Hengelolaan 183 tot en met 193B (oneven nummers) te 's-Gravenhage;18;2545JG;183;Morgenstond;Escamp;52.04974563588069;4.27273851571643;1
Vereniging van Eigenaars Hengelolaan 195 tot en met 205B (oneven nummers) te 's-Gravenhage;18;2545JH;195;Morgenstond;Escamp;52.04956073886133;4.272345643385783;1
Vereniging Van Eigenaars De Gaarde 386 Tot En Met 404 En 430 Tot En Met 452 En 466/Ambachtsgaarde 6 Tot En Met 12 Te 'S-Gravenhage;18;2542CV;430;Bouwlust/Vrederust;Escamp;52.035564326749984;4.266995898731158;2
Vereniging Van Eigenaren Thomsonlaan 70-84 Even,Thomsonlaan 19-26 (Alle Nrs.),Wilgstraat 16 Te 'S-Gravenhage;18;2565KV;20;Bomen- en Bloemenbuurt;Segbroek;52.07915679242463;4.270602147781995;3
Vereniging Van Eigenaars Richard Wagnerlaan 53 T/M 87 Te 'S-Gravenhage;18;2555WV;53;Waldeck;Loosduinen;52.06341640472654;4.238089804975075;1
Vereniging Van Eigenaars Bachmanstraat 37 Tot En Met 77 (Oneven Nummers) Te 'S-Gravenhage;17;2596JB;37;Benoordenhout;Haagse Hout;52.09224143261443;4.312516385467547;1
vereniging van eigenaars woningen erasmusweg (blok 27) 's-gravenhage;17;2542PL;1933;Bouwlust/Vrederust;Escamp;52.03549620588171;4.270122524248867;1
Vereniging Van Eigenaren Mient 77/111 (Oneven) Te 'S-Gravenhage;17;2564KH;77;Valkenboskwartier;Segbroek;52.071315305318215;4.270321146084194;2
Vereniging Van Eigenaars Nieuwersluisstraat 6 T/M 24 En Harmelenstraat 2,4,6 En 10 Te 'S-Gravenhage;17;2546RX;6;Leyenburg;Escamp;52.05879628168153;4.270506251160269;2
Vereniging Van Eigenaars Vier Heemskinderenstraat 88 T/M 122 Te 'S-Gravenhage;17;2531CE;90;Moerwijk;Escamp;52.05602379330742;4.299151696048272;1
Vereniging Van Eigenaars Delftgraaf 1 (Honselersdijkstraat, Wateringsestraat En Zoutkeetsingel);17;2512HS;119;Schildersbuurt;Centrum;52.071661279246925;4.299749717273159;2
Vereniging van Eigenaars Sumatrastraat 45 tot en met 83 (oneven nummers);17;2585CM;45;Archipelbuurt;Centrum;52.092074431947125;4.3052653791802244;2
Vereniging van Eigenaars Capadosestraat 9 tot en met 9h, 9j tot en met 9m en Bresterstraat 71 tot en met 83 (oneven nummers) te 's-Gravenhage te 's-Gravenhage;17;2523AB;9E;Laakkwartier en Spoorwijk;Laak;52.05848011172114;4.318817695607935;2
Vereniging Van Eigenaren Soestdijksekade 868 T/M 898 (Even Nrs) Barneveldstraat 83 85 En Staverdenstraat 84 Te S Gravenhage;17;2574EH;868;Rustenburg en Oostbroek;Escamp;52.06075167040202;4.288297943308908;2
Vereniging Van Eigenaren Uddelstraat 62,Harderwijkstraat 253 T/M 281(Oneven Nummers)Te 'S-Gravenhage;17;2573ZH;253;Rustenburg en Oostbroek;Escamp;52.06221352003671;4.28650189144964;1
"Vereniging Van Eigenaars Van Het Flatgebouw""Klimroos""Aan De Van Beinumstraat 335 T/M 367(Oneven Nrs)";17;2551HW;339;Waldeck;Loosduinen;52.06022221151134;4.233627223661559;1
Vereniging Van Eigenaars 2e Schuytstraat 290/326 Te 'S-Gravenha-Ge;17;2517TT;292;Duinoord;Scheveningen;52.083348828711635;4.277437963934385;3
Vereniging Van Eigenaren Pieter Meinersstraat 72 T/M 106 Te 'S-Gravenhage;17;2597VM;72;Benoordenhout;Haagse Hout;52.09521365678042;4.330371032496215;1
Vereniging van Eigenaars De Hofstad, Laan vanMeerdervoort 94/94-A en Zoutmanstraat 98 t/m 106 (even nummers) te 's-Gravenhage;17;2517AR;94;Zeeheldenkwartier;Centrum;52.0838208731276;4.292463995857203;2
Vereniging Van Eigenaars Woningen V. Brakelsraat 24 T/M 50b (Evennrs) En 50d T/M 82b (Even Nrs) En Stallinggarage V. Brakelstr 50c Te Den Haag;17;2518XA;42;Zeeheldenkwartier;Centrum;52.08085433469037;4.293829944529422;3
Vereniging Van Eigenaars Appartementencomplex De Minstreel Aan De Badhuiskade 4 A Tot En Met G En 5a Tot En Met H Te 'S-Gravenhage;17;2586EM;4E;Scheveningen;Scheveningen;52.10805728383781;4.276900174523532;1
Vereniging Van Eigenaren Pasteurplein 1 T/M 6 Van Musschenbroek-Straat 72/94 Te 'S-Gravenhage;17;2522AT;74;Laakkwartier en Spoorwijk;Laak;52.06262206416085;4.328655020454684;2
Vereniging Van Eigenaars Pletterijstraat 21-23-25, Gouwestraat 65/67/69te 'S-Gravenhage;17;2515SP;65;Stationsbuurt;Centrum;52.075270260822286;4.323097778260327;2
Vereniging van Eigenaren Boomsluiterskade 380 Tot En Met 385 (Even En Oneven Nummers) En Ammunitiehaven 825 Tot En Met 861 (Oneven Nummers) Te 'S-Gravenhage;17;2511XZ;827;Stationsbuurt;Centrum;52.07864757581221;4.323946442196798;2
Vereniging Van Eigenaars Bezuidenhoutseweg 93,93a Tot En Met 93d/95, 95a Tot En Met 95e/97, 97a Tot En Met 97d Te S Gravenhage;17;2594AC;93B;Bezuidenhout;Haagse Hout;52.08464100662644;4.328657275327488;1
Vereniging Van Eigenaars 'S-Gravenduyn Blok 4.5 Aan De Groningsestraat 245 Tot En Met 279 (Oneven Nummers) Te 'S-Gravenhage;17;2587PG;247;Belgisch Park;Scheveningen;52.113856702466755;4.292425330050433;1
Vereniging Van Eigenaars 'S-Gravenduyn Blok 4.1 Aan De Groningsestraat 93 Tot En Met 127 (Oneven Nummers) Te 'S-Gravenhage;17;2587PB;95;Belgisch Park;Scheveningen;52.11406319673874;4.290208691381571;1
Vereniging van eigenaars Weimarstraat 112, 114, 120 en 122, Kepplerstraat 153 en 161;17;2562HC;120D;Regentessekwartier;Segbroek;52.075966851877475;4.281578487922066;3
Vereniging Van Eigenaars Majubastraat 2, 2a T/M H, J,K En M Te S-Gravenhage;17;2572NW;2P;Transvaalkwartier;Centrum;52.061919155708786;4.295379088704842;1
Vereniging Vve Hendrik Mandestraat 37/65(Oneven) 'S-Gravenhage;17;2531TW;49;Moerwijk;Escamp;52.053837269393604;4.302700796073671;2
Vereniging Van Eigenaars Flatgebouw Groenegracht Gelegen Aan Hetgroenewegje Te 'S-Gravenhage;17;2515NC;163;Stationsbuurt;Centrum;52.07423627464946;4.318691487029021;1
Vereniging Van Eigenaars Stationsweg 4 En Groenewegje 143 Tot En Met 143;17;2515NC;143C;Stationsbuurt;Centrum;52.07375692318136;4.3177839207975;1
Vereniging Van Eigenaars Mauritskade 41 T/M 41g En Louis Couperusplein 65 T/M 73 te 'S-Gravenhage;17;2514HS;65;Centrum;Centrum;52.08539193984593;4.309305660519263;2
"""Vereniging Van Eigenaars 'S-Gravenzandelaan Blok I Te 'S-Gravenhage";17;2512JM;4A;Schildersbuurt;Centrum;52.07201023760684;4.299316124976756;1
Vereniging Van Eigenaars Vermeerstraat 134 Tot En Met 166 En 172 (Even) Te S Gravenhage;17;2525VN;134;Schildersbuurt;Centrum;52.063029890532654;4.3090340454103115;2
Vereniging Van Eigenaars Schipborgstraat 57 Tot En Met 97(Onevennummers)Te 'S-Gravenhage;17;2541PM;57;Morgenstond;Escamp;52.0420400436394;4.279503010100761;1
Vereniging van Eigenaars Drouwenstraat 6 tot en met 46 (even nummers) te 's-Gravenhage;17;2545WK;10;Morgenstond;Escamp;52.05128752871086;4.2725756764475875;1
Vereniging Van Eigenaars Purperreigerstraat 1 Tot En Met 27 Te Den Haag;17;2496ME;1;Ypenburg;Leidschenveen-Ypenburg;52.04582411187407;4.377999115758853;1
Vereniging Van Eigenaars Scholekstersingel 54 Tot En Met 62 (Even Nummers) En De Weidevogellaan 126 Tot En Met 236 (Even Nummers) Te S Gravenhage;17;2496MX;126;Ypenburg;Leidschenveen-Ypenburg;52.046687427803754;4.374394774906817;2
Vereniging van Eigenaars ondersplitsing ZuidDuin blok 1 te Scheveningen;17;2583LL;445;Scheveningen;Scheveningen;52.096086036277896;4.25948062118535;1
VVE van gebouw Werkshovenstraat 3 tot en met 15, 15a, 15b, 17, 17a, 17b, 19 tot en met 29 (oneven nummers ) te 's-Gravenhage;17;2546VA;3;Leyenburg;Escamp;52.05965030097356;4.2754657960289135;1
Vereniging van Eigenaars Johannes Camphuijsstraat nummer 163 te s-Gravenhage;17;2593CL;163J;Bezuidenhout;Haagse Hout;52.083847910457415;4.340751170118484;1
Vereniging Van Eigenaars Appartementengebouw Vogelweide Blok 52;17;2496PP;238;Ypenburg;Leidschenveen-Ypenburg;52.04556245293683;4.373422781072674;2
Vereniging Van Eigenaars 'S-Gravenduyn Blok 4.2 Aan De Groningsestraat 133 Tot En Met 167 (Oneven Nummers) Te 'S-Gravenhage;17;2587PC;135;Belgisch Park;Scheveningen;52.11403280449754;4.291008671723743;1
vve v. kinsbergenstr 42, 46, 46b, 46c, 46d, 48, 50, 52, 54, 56, 58, 58a, 58c, 60, 62, 64, 66, 68 en 68a en stallinggarage v kinsbergenstr 58b te den haag;17;2518HA;52;Zeeheldenkwartier;Centrum;52.081068501423104;4.294760378458425;2
Vereniging Van Eigenaars Van Gebouw Hengelolaan 944 Tot En Met 978 Te S Gravenhage;16;2544GL;962;Bouwlust/Vrederust;Escamp;52.0420048353008;4.258824306855028;2
Vereniging Van Eigenaars Ingenhouszstraat 1, 1a En 3 Tot En Met 15 (Oneven Nummers) En Deimanstraat 37 Tot En Met 51 (Oneven Nummers);16;2522AX;1;Laakkwartier en Spoorwijk;Laak;52.06345075126564;4.3300241218621505;2
Vereniging Van Eigenaars Van Statenlaan 47 T/M 49 En Frederik Hendriklaan 119ete S Gravenhage;16;2582GD;47B;Geuzen- en Statenkwartier;Scheveningen;52.09313454791361;4.275813474518842;2
Vereniging Van Eigenaars Landingslaan Amvest, Swy En Srk Te 'S-Gravenhage;16;2497TK;358;Ypenburg;Leidschenveen-Ypenburg;52.03827032477504;4.368822746204106;1
Vereniging Van Eigenaars Charlotte De Bourbonplein 41 T/M 57 Te S Gravenhage;16;2595VC;41;Bezuidenhout;Haagse Hout;52.07774859428972;4.33206038283683;1
Vereniging van Eigenaars Kepplerstraat 59 A/B/C/D/E/F/G/H/J/K/L/M/N/P/Q/R te 's-Gravenhage;16;2562VG;59E;Regentessekwartier;Segbroek;52.07684871227378;4.284064061177776;1
Vereniging Van Eigenaars Soestdijksekade 33/63 Te 'S-Gravenhage;16;2574AB;33;Leyenburg;Escamp;52.06608927751922;4.270131952882457;1
Vereniging Van Eigenaars Weidevogellaan;16;2496HK;2;Ypenburg;Leidschenveen-Ypenburg;52.05108312499781;4.384133709248263;2
Vereniging van Eigenaren Juliana van Stolberglaan 11 tot en met 41 oneven nummers te 's-Gravenhage;16;2595CA;11;Bezuidenhout;Haagse Hout;52.08289797769266;4.336141837993026;1
Vereniging Van Eigenaars Parkapppartementen Boswijk Te Nootdorp;16;2496VC;22;Ypenburg;Leidschenveen-Ypenburg;52.046956200373444;4.370440296352159;1
Vereniging Van Eigenaren Tasmanstraat 139 En Van Speijkstraat 131 T/M 141 Te 'S-Gravenhage;16;2518EX;131C;Zeeheldenkwartier;Centrum;52.08251211882865;4.291386519863078;2
Vereniging Van Eigenaars Noordland Te 'S-Gravenhage;16;2548WB;33;Wateringse Veld;Escamp;52.025334591860805;4.296383799478741;1
Vereniging van Eigenaars Goudsbloemlaan 226 tot en met 260 (even nummers) en Stokroosstraat 311 tot en met 325 (oneven nummers) te 's-Gravenhage;16;2565DA;226;Bomen- en Bloemenbuurt;Segbroek;52.07684178982945;4.256496775690271;1
Vereniging Van Eigenaars Reigersbergenweg 2 T/M 36 ( Even Nrs.) En Jadehorst 1 T/M 15 ( Oneven Nrs.) Te 'S-Gravenhage;16;2592EA;2;Mariahoeve en Marlot;Haagse Hout;52.09323279433087;4.351196342041114;1
Vereniging van Eigenaars Dedemsvaartweg 587 tot en met 617 (oneven) te 2545 DJ 's-Gravenhage;16;2545DJ;587;Bouwlust/Vrederust;Escamp;52.04513346780146;4.270841020988249;1
Vereniging van Eigenaars Nieuwe Parklaan 97 te 's-Gravenhage;16;2587BN;97E;Westbroekpark en Duttendel;Scheveningen;52.1076802013865;4.289898137889662;1
Vereniging van Eigenaars Laan Copes van Cattenburch 69 te 's-Gravenhage;16;2585EW;69E;Archipelbuurt;Centrum;52.09089336979926;4.3053448416183935;1
Vereniging Van Eigenaren Soestdijksekade 992 1022 Te 'S-Gravenhage;16;2574EM;992;Rustenburg en Oostbroek;Escamp;52.06013441232946;4.2907858146614934;1
Vereniging Van Eigenaren De La Reyweg 761 791 Te 'S-Gravenhage;16;2571EV;761;Rustenburg en Oostbroek;Escamp;52.06060235063207;4.291537427446511;2
Vereniging van Eigenaars De La Reyweg 143 tot en met 177 (oneven) te 's-Gravenhage;16;2571ED;153;Rustenburg en Oostbroek;Escamp;52.06837782328961;4.2854072485750905;2
Vereniging van Eigenaars Rijswijkse Landingslaan 322 tot en met 352 te 's-Gravenhage;16;2497TJ;322;Ypenburg;Leidschenveen-Ypenburg;52.03791762294278;4.36828419263939;1
"Vereniging Van Eigenaars Van Het Flatgebouw ""Trosroos""Aan De Richard Holstraat 185 T/M 217(Oneven Nrs)Te 'S-Gravenhage";16;2551HR;189;Waldeck;Loosduinen;52.06048656488212;4.234427866651262;1
Vereniging van Eigenaars ondersplitsing gebouw Chopinstraat 58 tot en met 92 (even nummers) te 's-Gravenhage;16;2551SX;58;Waldeck;Loosduinen;52.05536376035056;4.234781497491998;2
"""Vereniging van eigenaars gebouw genaamd ""Finest of Ockenburgh Blok 4""gelegen aan de Duinvallei 140 tot en met 170 (even nummers) te 's-Gravenhage"".";16;2553AB;140;Kijkduin en Ockenburgh;Loosduinen;52.06234882405112;4.2251408815944105;1
"""Vereniging van eigenaars gebouw genaamd ""Finest of Ockenburgh Blok 2""gelegen aan de Duinvallei 74 tot en met 104 (even nummers) te 's-Gravenhage";16;2553AB;74;Kijkduin en Ockenburgh;Loosduinen;52.06190563689303;4.224137209044413;1
"""Vereniging van eigenaars gebouw genaamd ""Finest of Ockenburgh Blok 5""gelegen aan de Duinvallei 174 tot en met 204(even nummers) te 's-Gravenhage"".";16;2553AB;174;Kijkduin en Ockenburgh;Loosduinen;52.06257023549716;4.2256382528069905;1
Vereniging Van Eigenaren Fahrenheitstraat 711/745 Te 'S-Gravenhage;16;2561DE;711;Bomen- en Bloemenbuurt;Segbroek;52.080728158046945;4.267617424998576;1
Vereniging Van Eigenaren Egelantierstraat 2 T/M 32 Even Nrs. Te 'S-Gravenhage;16;2565XK;2C;Bomen- en Bloemenbuurt;Segbroek;52.07557999652092;4.267087270015616;1
Vereniging van Eigenaars Azaleastraat 5/35 te 's-Gravenhage;16;2565CC;5;Bomen- en Bloemenbuurt;Segbroek;52.07396834027955;4.262482689228193;1
Vereniging Van Eigenaren Goudenregenstraat 295 T/M 325 En Sport-Laan 728 T/M 728c Te S Gravenhage;16;2565EW;295;Bomen- en Bloemenbuurt;Segbroek;52.08000863486382;4.260806361468549;1
Vereniging Van Eigenaren Goudenregenstraat 308 T/M 338 En Sport-Laan 730 T/M 730c Te S Gravenhage;16;2565GG;308;Bomen- en Bloemenbuurt;Segbroek;52.07984491598908;4.260452246917923;1
Vereniging Van Eigenaren Goudsbloemlaan 101 T/M 127 (Oneven Nrs)Te 'S-Gravenhage;16;2565CR;103;Bomen- en Bloemenbuurt;Segbroek;52.07698224116842;4.2601397793808715;1
Vereniging Van Eigenaars Denenburg 9 T/M 51 Te 'S-Gravenhage;16;2591AA;9;Mariahoeve en Marlot;Haagse Hout;52.08984014237417;4.356302005616079;1
Vereniging Van Eigenaars De Nieuwe Bazar Bazarlaanlaan 26 Tot En Met 42 (Even Nummers) En Dorus Rijkersplein 14 Tot En Met 22 (Doorlopend) Te S Gravenhage;16;2518AM;28;Zeeheldenkwartier;Centrum;52.08423179640583;4.302231597661882;2
Vereniging van Eigenaars De Ruijterstraat 38, 38-A tot en met 38-H, 38-J tot en met 38-N en 38-P te 's-Gravenhage;16;2518AS;38A;Zeeheldenkwartier;Centrum;52.083937093036766;4.301076473006403;1
Vereniging Van Eigenaars Anna Paulownastraat 117/Scheveningseweg 14 Te 'S-Gravenhage;16;2518BD;117;Zeeheldenkwartier;Centrum;52.0868819441123;4.298866727453551;1
vereniging van eigenaars Prinsevinkenpark B te Den Haag;16;2585HK;17C;Archipelbuurt;Centrum;52.09255976002395;4.298202644771494;1
Vereniging Van Eigenaren Ary Schefferstraat 45 T/M 59 (Fictief) Te 'S-Gravenhage;16;2597VP;53;Benoordenhout;Haagse Hout;52.09404746799963;4.3327044856745855;2
Vereniging Van Eigenaars Bosjes Van Zanen Van Ouwenlaan/Hoek Vanalkemadelaan Te 'S-Gravenhage;16;2597AD;105;Benoordenhout;Haagse Hout;52.09987473296884;4.322806014800005;2
Vereniging van Eigenaars Winkel-/Woninggebouw Willem Royaardsplein 1 tot en met 12, Theo Mann-Bouwmeesterlaan 3 tot en met 49, Van Neckstraat 134 t/m 154 en Stalpertstraat 115 t/m 185 te 's-Gravenhage;16;2597GV;19;Benoordenhout;Haagse Hout;52.104896620394115;4.323745353256642;1
Vereniging Van Eigenaarswoningen Theo Mann-Bouwmeesterlaan 19 Tot En Met 49 Te S Gravenhage;16;2597GV;19;Benoordenhout;Haagse Hout;52.104896620394115;4.323745353256642;1
Vereniging van Eigenaars Complex Park Hoog Oostduin aan het Oostduinplein 1 tot en met 275 te Den Haag;16;2596JS;231;Benoordenhout;Haagse Hout;52.094450622007386;4.315143574158213;1
"""Vereniging van Eigenaars Cartesiusstraat 40 tot en met 52 en Van Swindenstraat 62 tot en met 84";16;2562RM;62;Regentessekwartier;Segbroek;52.073485969482974;4.282975027603161;3
Vereniging Van Eigenaars Gebouw Dirk Hoogenraadstraat 168-1 Tot En Met 168-14 Te S Gravenhage;16;2586TP;168D;Scheveningen;Scheveningen;52.110658365703046;4.2815687004349785;1
Vereniging Van Eigenaars Johan Van Oldenbarneveltlaan La Residence 'S-Gravenhage;16;2582NL;91H;Geuzen- en Statenkwartier;Scheveningen;52.09874718850121;4.279561564616988;1
Vve Appartementengebouw Statenkwartier Te 'S-Gravenhage;16;2584AK;36;Geuzen- en Statenkwartier;Scheveningen;52.098970095988435;4.278688185120324;1
""" Vve Keizerstraat 338-348/Jurriaan Kokstraat 179f,G,H"" Te S Gravenhage";16;2584BP;340;Scheveningen;Scheveningen;52.10427731788629;4.276105896399626;2
Vereniging Van Eigenaren Dautzenbergstraat 50/72, Tonystraat 2-4-4a Te 'S-Gravenhage;16;2523KE;50;Laakkwartier en Spoorwijk;Laak;52.05391667956954;4.320634995676979;2
Vereniging Van Eigenaars Broekslootkade 36 T/M 64 (Even Nummers) Vliegwielstraat 67 En Noordpolderkade 502 Te 'S-Gravenhage;16;2516XH;36;Laakkwartier en Spoorwijk;Laak;52.0606246123352;4.336780885342325;1
Vereniging van ondereigenaars torenwoningen Scheldestraat Eden te 's-Gravenhage;16;2515TG;104A;Stationsbuurt;Centrum;52.07572389236753;4.326236254954007;1
Vereniging Van Eigenaars Rijswijkseweg/Van Leeuwenhoekstraat Te 'S-Gravenhage;16;2516GD;19;Laakkwartier en Spoorwijk;Laak;52.068709803934;4.327682155219739;2
vereniging van eigenaars Kazernestraat 33 te Den Haag;16;2514CR;33B;Centrum;Centrum;52.08312115445824;4.310992165332853;1
""" Vereniging Van Eigenaars Nieuwe Molstraat/Stille Veerkade, Nog Ongenummerd Te 'S-Gravenhage""";16;2512BK;22;Centrum;Centrum;52.07418033661946;4.3129956376021035;2
Vereniging Van Eigenaars Van Het Gebouw Boekhorststraat 16 T/M 26 Even Te 'S-Gravenhage Gevestigd Te 'S-Gravenhage;16;2512CR;18C;Centrum;Centrum;52.07450545443366;4.309266104992887;1
